335.704;436.819;67.826
335.706;436.785;66.847
335.707;436.752;65.867
335.709;436.717;64.889
335.711;436.682;63.91
335.713;436.647;62.932
335.715;436.611;61.954
335.717;436.575;60.976
335.719;436.538;59.999
335.721;436.5;59.022
335.724;436.462;58.046
335.726;436.423;57.069
335.728;436.384;56.094
335.731;436.343;55.118
335.733;436.303;54.143
335.735;436.261;53.168
335.738;436.218;52.194
335.741;436.175;51.22
335.743;436.131;50.247
335.746;436.086;49.274
335.749;436.041;48.302
335.752;435.994;47.33
335.755;435.946;46.359
335.758;435.898;45.388
335.761;435.848;44.418
335.764;435.798;43.448
335.768;435.746;42.479
335.771;435.693;41.511
335.775;435.638;40.543
335.778;435.583;39.576
335.782;435.526;38.61
335.786;435.468;37.645
335.79;435.408;36.68
335.795;435.347;35.716
335.799;435.284;34.753
335.804;435.219;33.791
335.809;435.153;32.828
335.814;435.084;31.868
335.819;435.014;30.909
335.824;434.942;29.952
335.83;434.867;28.995
335.836;434.79;28.04
335.842;434.71;27.086
335.849;434.627;26.133
335.855;434.541;25.182
335.863;434.453;24.233
335.87;434.36;23.284
335.878;434.264;22.337
335.887;434.164;21.392
335.896;434.059;20.449
335.905;433.95;19.508
335.915;433.836;18.569
335.926;433.716;17.634
335.938;433.591;16.705
335.95;433.458;15.78
335.964;433.317;14.857
335.978;433.168;13.938
335.994;433.008;13.021
336.011;432.838;12.107
336.03;432.654;11.199
336.051;432.456;10.294
336.075;432.241;9.396
336.101;432.005;8.504
336.13;431.745;7.622
336.164;431.455;6.75
336.203;431.129;5.889
336.25;430.755;5.044
336.305;430.319;4.215
336.374;429.797;3.408
336.46;429.156;2.622
336.577;428.317;1.882
336.734;427.222;1.186
336.999;425.425;0.615
337.499;422.085;0.131
337.999;418.755;-0.051
338.499;415.421;0.019
338.999;412.089;-0.005
339.499;408.757;0.005
339.999;405.427;0.009
340.499;402.097;-0.013
340.999;398.766;0.012
341.499;395.436;-0.005
341.999;392.106;0.005
342.499;388.777;0.004
342.844;386.484;0.069
343.254;383.756;-0.063
343.754;380.428;0.009
344.254;377.1;-0.001
344.754;373.774;0.008
345.254;370.449;-0
345.754;367.124;0.003
346.254;363.799;-0.001
346.754;360.476;0.014
347.254;357.153;-0.013
347.754;353.829;0.009
348.254;350.507;0.005
348.754;347.185;-0.007
349.254;343.862;0.008
349.754;340.541;-0.002
350.254;337.22;0.004
350.754;333.9;0.005
351.254;330.581;0.005
351.754;327.263;0.001
352.254;323.945;-0.003
352.754;320.626;0.003
353.254;317.31;0.01
353.754;313.993;-0.009
354.254;310.678;0.02
354.754;307.363;-0.018
355.254;304.048;0.019
355.754;300.735;-0.005
356.254;297.422;0.007
356.754;294.109;-0.01
357.254;290.796;0.01
357.754;287.483;-0.004
358.254;284.171;0.01
358.754;280.861;0.003
359.254;277.552;0.006
359.754;274.242;-0.013
360.254;270.931;0.01
360.754;267.622;0.004
361.254;264.314;-0.003
361.754;261.005;0.005
362.254;257.698;0.003
362.754;254.391;-0
363.254;251.086;0.013
363.754;247.781;-0.01
364.254;244.475;0.004
364.754;241.17;-0.001
365.254;237.865;0.004
365.754;234.561;0
366.254;231.258;0.009
366.754;227.956;-0.002
367.254;224.653;-0.001
367.754;221.354;0.025
368.254;218.054;-0.027
368.754;214.752;0.015
369.254;211.452;-0.005
369.754;208.152;0.009
370.254;204.853;-0.003
370.754;201.555;0.008
371.254;198.258;-0.003
371.754;194.96;0.002
372.254;191.662;0.002
372.754;188.366;0.003
373.254;185.07;0
373.754;181.774;0.004
374.254;178.479;0.001
374.754;175.185;0.001
375.254;171.892;0.013
375.754;168.599;-0.013
376.254;165.306;0.015
376.754;162.014;-0.008
377.254;158.723;0.007
377.754;155.432;0.001
378.254;152.141;0.005
378.74;148.952;0.019
379.24;145.663;-0.027
379.74;142.374;0.015
380.24;139.085;-0.003
380.74;135.797;0.003
381.24;132.509;0.002
381.74;129.222;0.003
382.24;125.936;0.004
382.74;122.65;0.004
383.24;119.365;-0.006
383.74;116.08;0.007
384.24;112.799;0.03
384.692;109.829;-0.038
385.192;106.545;0.011
385.692;103.263;0.009
386.192;99.981;-0.013
386.692;96.699;0.01
387.192;93.417;-0.003
387.692;90.136;0.006
388.192;86.857;0.01
388.692;83.578;-0.014
389.192;80.298;0.01
389.692;77.019;-0.002
390.192;73.742;0.01
390.692;70.465;-0.003
391.192;67.188;0.005
391.692;63.912;-0.005
392.192;60.635;0.005
392.692;57.359;0.001
393.192;54.084;0.006
393.66;51.026;0.032
394.106;48.108;-0.042
394.606;44.834;0.021
395.106;41.561;-0.014
395.606;38.288;0.012
396.069;35.259;0.034
396.396;33.122;-0.034
396.896;29.851;-0.013
397.396;26.579;0.01
397.896;23.309;-0.002
398.396;20.039;0.007
398.896;16.771;0.011
399.396;13.503;-0.016
399.896;10.236;0.027
400.396;6.969;-0.024
400.896;3.701;0.014
401.396;0.436;0.011
401.463;0;-0.018
